bar,eq_0.00,eq_0.05,eq_0.10,eq_0.15,eq_0.20,eq_0.25,eq_0.30,eq_0.35,eq_0.40,eq_0.45,eq_0.50,eq_0.55,eq_0.60,eq_0.65,eq_0.70,eq_0.75,eq_0.80,eq_0.85,eq_0.90,eq_0.95,eq_1.00
883,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
884,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
885,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
886,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
887,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
888,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
889,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
890,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
891,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
892,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
893,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
894,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
895,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
896,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
897,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
898,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
899,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
900,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
901,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
902,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
903,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
904,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
905,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
906,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
907,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
908,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
909,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
910,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
911,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
912,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
913,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
914,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
915,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
916,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
917,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
918,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
919,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
920,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
921,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
922,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
923,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
924,175.845714,183.367773,190.596459,197.487399,203.997269,210.084063,215.707352,220.828542,225.411114,229.420852,232.826069,235.597801,237.710003,239.139717,239.867228,239.876204,239.153814,237.690824,235.481684,232.524585,228.821501
925,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
926,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
927,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
928,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
929,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
930,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
931,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
932,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
933,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
934,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
935,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
936,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
937,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
938,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
939,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
940,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
941,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
942,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
943,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
944,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
945,140.112341,146.105853,151.865607,157.356248,162.543257,167.393161,171.873750,175.954269,179.605622,182.800548,185.513795,187.722287,189.405271,190.544454,191.124129,191.131282,190.555687,189.389989,187.629766,185.273575,182.322990
